Year,Bibrecord Country,Bibrecord City,faculty,Bibrecord Organization
2019.0,Thailand,Bangkok,The Center Excellence on Petrochemical and Materials Technology,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Environmental Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Pathumwan,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Pharmacognosy and Pharmaceutical Botany,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Thai Red Cross Society and Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Preventive and Social Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Center of Excellence in Immunology and Immune-mediated Diseases,Chulalongkorn University
2019.0,Thailand,Pathumwan,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Phatumwan Bangkok,School of Technopreneurship and Innovation Management,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Dept. of Environmental Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Imaging and Printing Technology,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Operative Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Commerce and Accountancy,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Chemical Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,College of Population Studies,Chulalongkorn University
2019.0,Thailand,Pathumwan Bangkok,Department of Mining and Petroleum Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Viet Nam,Hanoi,College of Population Studies (CPS),Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Osteoarthritis and Musculoskeletal Research Unit,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Excellence Centre in Regenerative Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Faculty of Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Operative Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Research Unit for Plant-Produced Pharmaceuticals,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicin,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Chemistry,Chulalongkorn University
2019.0,Thailand,"Wangmai, Pratumwan, Bangkok",Graduate m School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,"Wangmai, Patumwan, Bangkok",Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Chula Vaccine Research Center,Chulalongkorn University
2019.0,Thailand,Bangkok,International Postgraduate Program in Environmental Management,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Pathumwan,Faculty of Commerce and Accountancy,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Mechanical Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Mechanical Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Pathumwan,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Environmental Research Institute,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Cell-based Drug and Health Products Development Research Unit,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2019.0,Thailand,Bangkok,The Petroleum and Petrochemical,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Thai Red Cross Society and Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,"Patumwan, Bangkok",The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Electrical Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Phatumwan Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Phatumwan Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,"Patumwan, Bangkok",Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Civil Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,The Thai Red Cross Society,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Commerce and Accountancy,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Pharmacognosy and Pharmaceutical Botany,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2019.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Electrical Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Computer Engineering,Chulalongkorn University
2019.0,Thailand,"Pathumwan, Bangkok",Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Pathumwan,The Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Metallurgy and Materials Science Research Institute,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Patumwan Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Technopreneurship and Innovation Management Program,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Petroleum and Petrochemical College,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Biomedical Engineering Program,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Skin and Allergy Research Unit,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Department of Civil Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2019.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Psychology,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Sports Science,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2019.0,Thailand,Bangkok,Faculty of Sciences,Chulalongkorn University
2019.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
